class,10,40,50,60,1140,1160,1180,1280,1281,1300,1301,1302,1320,1560,1940,2060,2220,2280,2403,2462,2522,2582,2583,2585,2705,2905,2910
10,8.6000e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,2.00e+00,1.00e+00,0.00e+00,14,0.00e+00,0.00e+00,0.00e+00,0.00e+00,7.1200e+02,0.00e+00,0.00e+00,1.00e+00,8,8.3000e+01,0.00e+00,3.00e+00,2.00e+00,4.00e+00,1.00e+00,0.00e+00,4.00e+01,0.00e+00
40,1.4000e+01,2.4900e+02,1.9000e+01,1.00e+01,0.00e+00,8.00e+00,0.00e+00,2.00e+00,13,1.00e+00,0.00e+00,0.00e+00,1.00e+00,3.9800e+02,0.00e+00,0.00e+00,3.00e+00,9,1.9000e+01,0.00e+00,2.7000e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00
50,1.00e+00,0.00e+00,1.9700e+02,5.00e+01,0.00e+00,1.00e+01,0.00e+00,0.00e+00,05,1.00e+00,0.00e+00,0.00e+00,0.00e+00,2.0100e+02,0.00e+00,0.00e+00,4.00e+00,8,8.00e+00,8.00e+00,2.4000e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
60,4.00e+00,0.00e+00,2.5000e+01,5.00e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,5,0.00e+00,0.00e+00,0.00e+00,0.00e+00,3.2000e+01,0.00e+00,0.00e+00,0.00e+00,11,0.00e+00,0.00e+00,1.3800e+02,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,1.00e+00
1140,6.00e+00,4.00e+00,1.2000e+01,0.00e+00,4.4000e+01,1.8000e+01,8.00e+00,6.00e+00,22,0.00e+00,0.00e+00,2.00e+00,2.00e+00,6.6100e+02,0.00e+00,0.00e+00,1.00e+00,3,1.9000e+01,1.3000e+01,1.00e+00,2.00e+00,0.00e+00,1.00e+00,0.00e+00,1.00e+00,0.00e+00
1160,2.00e+00,1.00e+00,0.00e+00,1.00e+00,0.00e+00,8.3200e+02,1.00e+00,0.00e+00,24,1.3000e+01,0.00e+00,0.00e+00,0.00e+00,2.4500e+02,0.00e+00,0.00e+00,0.00e+00,19,7.2000e+01,1.9000e+01,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
1180,7.00e+00,0.00e+00,1.00e+00,1.00e+00,0.00e+00,5.00e+00,6.7000e+01,1.00e+00,16,2.00e+00,0.00e+00,0.00e+00,0.00e+00,1.1300e+02,0.00e+00,0.00e+00,6.00e+00,10,8.00e+00,7.00e+00,1.00e+01,0.00e+00,0.00e+00,1.00e+00,0.00e+00,0.00e+00,0.00e+00
1280,1.3000e+01,4.00e+01,6.00e+00,4.00e+00,3.00e+00,8.00e+00,1.00e+00,2.7200e+02,22,1.00e+01,2.00e+00,2.2000e+01,5.4000e+01,9.3300e+02,0.00e+00,0.00e+00,1.6000e+01,8,1.8000e+01,1.8000e+01,2.3000e+01,6.00e+00,2.00e+00,1.00e+01,0.00e+00,0.00e+00,0.00e+00
1281,7.00e+00,1.00e+00,3.00e+00,6.00e+00,0.00e+00,1.9000e+01,1.00e+01,4.00e+01,96,1.00e+00,0.00e+00,3.00e+00,1.9000e+01,4.5400e+02,1.00e+00,0.00e+00,1.00e+01,9,1.5000e+01,2.00e+00,2.1000e+01,1.00e+00,2.00e+00,3.00e+00,2.00e+00,1.00e+00,0.00e+00
